barcode_id,sampleid,roost_site,latitude_s,longitude_e,researchers_present,sampling_session,processing_date,processing_time_start,processing_time_end,bat_species,recap,bat_sex,bat_age_class,young_of_year,pupmom_pair,pup_or_mom,sampleid_pupmom_pair,bat_weight_g,bat_forearm_mm,bat_flies,meglastreblidae,fleas,mites,ticks,t_star,mass_forearm_residual
,AND15,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,no,male,A,no,NA,NA,NA,310,129.5,1,NA,0,0,NA,NA,-11.59059468
287,AND14,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,340,130.5,8,NA,0,0,NA,NA,23.54760169
288,AND16,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,350,135.3,1,NA,0,4,NA,NA,11.35991017
289,AND17,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,305,135.6,3,NA,1,6,NA,NA,-34.52557417
290,AND18,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,315,125.3,1,NA,1,0,NA,NA,5.670847254
291,AND19,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,315,120.3,2,NA,0,6,NA,NA,20.1719521
292,AND20,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,340,136.3,1,NA,0,6,NA,NA,-0.550367519
293,AND21,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,280,128.1,3,NA,0,1,NA,NA,-37.49541722
294,AND22,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,275,130.6,5,NA,0,1,NA,NA,-49.81380416
295,AND23,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,320,134.7,2,NA,0,0,NA,NA,-16.87017623
,ROU31,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,64.9,3,NA,0,0,NA,NA,0.803276805
,ROU32,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,55,68.9,5,NA,0,0,NA,NA,1.107829761
,ROU33,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, YL",9,8/3/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,40,69.5,2,NA,0,0,NA,NA,-14.60910354
,MIZ4,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,70,70.6,5,NA,0,0,NA,NA,6.580045416
,MIZ6,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,70,71.9,3,NA,0,2,NA,NA,4.450067515
,MIZ7,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,33,64.4,9,NA,0,2,NA,NA,-20.69761638
,MIZ1,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,60.5,72.5,10,NA,0,1,NA,NA,-6.043610509
,MIZ3,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,70,73.5,14,NA,0,0,NA,NA,1.785404192
,MIZ2,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,35,59.5,5,NA,0,5,NA,NA,-11.52988135
,MIZ5,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/3/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,60,73.5,8,NA,0,5,NA,NA,-8.214595808
296,ANGB42,Angavobe_Edup,-18.944,47.9491,"CB, CR",13,10/4/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,420,132.5,4,NA,0,0,NA,NA,89.60739511
,MIZ9,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,70,8,NA,0,0,NA,NA,2.552477288
,MIZ11,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,68,74.5,15,NA,0,15,NA,NA,-1.904108499
,MIZ12,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,72,76,6,NA,0,unknown,NA,NA,9.418412291
,MIZ13,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,72.5,9,NA,0,12,NA,NA,-1.543610509
,MIZ19,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,69.5,4,NA,0,1,NA,NA,3.357695285
,MIZ22,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,65,71,9,NA,0,5,NA,NA,8.58436631
,MIZ23,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,60,70.5,5,NA,0,12,NA,NA,4.188788339
,MIZ25,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,62,67.5,16,NA,0,0,NA,NA,3.531690595
,MIZ28,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,63,72.3,13,NA,0,2,NA,NA,-3.211640962
,MIZ10,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,71.6,8,NA,0,8,NA,NA,-0.05560446
,MIZ14,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,53,71.2,7,NA,0,12,NA,NA,-3.65802879
,MIZ15,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,69.5,0,NA,0,0,NA,NA,3.357695285
,MIZ16,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,60,75.8,18,NA,0,4,NA,NA,-12.12809559
,MIZ17,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,61,68,6,NA,0,4,NA,NA,8.177103449
,MIZ18,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,52,66.5,8,NA,0,5,NA,NA,-4.909528891
,MIZ20,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,61,70.3,13,NA,0,6,NA,NA,-1.932897853
,MIZ21,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,65.5,8,NA,0,0,NA,NA,-4.891626788
,MIZ24,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,66,72.6,4,NA,0,6,NA,NA,-0.709873939
,MIZ26,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,62,70.4,6,NA,0,2,NA,NA,-1.095063321
,MIZ27,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,62,66.5,2,NA,0,2,NA,NA,10.94277515
,MIZ29,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,62,70.5,10,NA,0,2,NA,NA,-1.257415581
,MIZ30,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,56,70.5,0,NA,0,8,NA,NA,-7.257415581
,MIZ8,Maromizaha_Rmad,-18.9623,48.4525,"CB, CR",12,10/4/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,68,66.8,6,NA,0,12,NA,NA,16.59129405
,KEL28,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,390,131.2,NA,NA,NA,NA,NA,NA,63.42602906
,KEL29,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,310,120.9,1,NA,0,0,NA,NA,13.43742561
,KEL65,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,220,120.5,1,NA,2,0,NA,NA,-75.40605168
230,KEL55,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,330,131.3,1,NA,0,3,NA,NA,3.132527601
324,KEL30,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,410,122.3,1,NA,0,0,NA,NA,109.3842113
325,KEL31,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,330,127.8,0,NA,0,9,NA,NA,13.38108166
326,KEL32,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,381,123.2,0,NA,6,2,NA,NA,77.77417715
327,KEL33,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,386,133,0,NA,7,4,NA,NA,54.13689895
329,KEL35,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,128.1,1,NA,0,1,NA,NA,12.50458278
330,KEL36,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,134.5,3,NA,0,1,NA,NA,-6.280518344
331,KEL37,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,350,129.5,1,NA,0,17,NA,NA,28.40940532
332,KEL38,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,310,128.1,0,NA,0,4,NA,NA,-7.495417224
333,KEL39,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,350,127.8,1,NA,0,3,NA,NA,33.38108166
334,KEL40,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,125.4,2,NA,0,2,NA,NA,30.37975295
335,KEL41,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,no,male,A,no,NA,NA,NA,330,131.6,0,NA,0,2,NA,NA,2.251783161
336,KEL42,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,130,1,NA,0,1,NA,NA,16.94491531
337,KEL43,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,124.6,0,NA,0,0,NA,NA,32.70734123
339,KEL45,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,129.7,1,NA,0,1,NA,NA,17.82373058
340,KEL46,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,320,126.1,1,NA,0,2,NA,NA,8.340930467
342,KEL48,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,126.8,3,NA,0,4,NA,NA,6.300080494
343,KEL49,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,450,122.3,2,NA,0,2,NA,NA,149.3842113
344,KEL50,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,130.2,2,NA,0,1,NA,NA,6.358836635
345,KEL51,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,130.4,0,NA,0,4,NA,NA,-4.227403255
346,KEL52,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,120.5,1,NA,0,4,NA,NA,24.59394832
347,KEL53,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,320,121.9,0,NA,0,4,NA,NA,20.5431246
348,KEL54,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,310,130.8,2,NA,0,12,NA,NA,-15.40036588
349,KEL56,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,320,127.6,1,NA,0,11,NA,NA,3.96520967
350,KEL57,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,310,125.6,0,NA,0,0,NA,NA,-0.202560333
352,KEL59,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,290,126.2,0,NA,0,2,NA,NA,-21.95049561
353,KEL60,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,300,122.1,1,NA,0,1,NA,NA,-0.036247056
354,KEL61,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,330,137.9,0,NA,0,4,NA,NA,-16.32589637
355,KEL62,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,310,126.3,18,NA,0,19,NA,NA,-2.241963042
356,KEL63,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,330,122.7,1,NA,0,3,NA,NA,28.22461922
357,KEL64,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,400,118,0,NA,0,2,NA,NA,111.8065711
9.56E+14,KEL58,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,320,130.1,0,NA,0,7,NA,NA,-3.348103865
9.56E+14,KEL34,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,360,130.1,0,NA,0,2,NA,NA,36.65189614
9.56E+14,KEL44,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,320,127.4,0,NA,0,1,NA,NA,4.54917377
9.56E+14,KEL47,Angavokely_Edup,-18.9327,47.7578,"CB, CR, MR",13,10/8/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,330,124.1,2,NA,0,2,NA,NA,24.16072675
,ROU37,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,37,66,2,NA,0,0,NA,NA,-13.47326868
,ROU39,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,39,67.3,2,NA,0,0,NA,NA,-12.99634776
,ROU36,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,50,71.5,6,NA,0,3,NA,NA,-14.89120078
,ROU38,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,38,67,5,NA,0,0,NA,NA,-13.643487
,ROU44,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,71,2,NA,0,0,NA,NA,-11.41563369
,ROU34,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,55,76.2,7,NA,0,0,NA,NA,-17.81866665
,ROU40,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,45,71.5,6,NA,0,3,NA,NA,-19.89120078
,ROU41,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,55,71.8,3,NA,0,0,NA,NA,-10.38497036
,ROU45,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,67.1,2,NA,0,0,NA,NA,-6.761015431
,ROU43,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,50,69.9,4,NA,0,0,NA,NA,-12.28610492
,ROU35,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,40,71.9,0,NA,0,0,NA,NA,-17.50922115
,ROU42,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/13/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,68.1,6,NA,0,0,NA,NA,-7.941340524
,AND26,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Eidolon dupreanum,NA,male,J,no,NA,NA,NA,50,66.6,1,NA,0,1,NA,NA,NA
288,AND24,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,310,132.5,0,NA,0,0,NA,NA,-20.39260489
704,AND25,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Eidolon dupreanum,NA,female,L,no,NA,NA,NA,300,131,3,NA,0,6,NA,NA,-18.50137473
728,AND28,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Eidolon dupreanum,NA,female,NL,no,NA,NA,NA,310,132,1,NA,0,0,NA,NA,-12.61547711
731,AND29,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,300,128.3,4,NA,0,3,NA,NA,-18.07995409
746,AND27,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,370,130.1,5,NA,0,0,NA,NA,46.65189614
,ROU49,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,56,71.1,7,NA,0,2,NA,NA,-8.235448984
,ROU47,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,45,75.4,4,NA,0,2,NA,NA,-26.44047165
,ROU48,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,68.4,3,NA,0,0,NA,NA,-3.2972194
,ROU51,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,69.5,3,NA,0,0,NA,NA,-9.60910354
,ROU52,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,55,68.3,4,NA,0,2,NA,NA,1.821497987
,ROU57,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,60,74.9,7,NA,0,0,NA,NA,-10.5850906
,ROU54,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,70.5,3,NA,0,0,NA,NA,-10.81121166
,ROU53,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,70,72,7,NA,0,0,NA,NA,4.284919345
,ROU55,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,35,65.6,4,NA,0,1,NA,NA,-15.00776962
,ROU56,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,40,70.2,2,NA,0,0,NA,NA,-15.44963449
,ROU46,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,67.5,4,NA,0,0,NA,NA,-7.232046944
,ROU50,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/14/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,45,69.6,6,NA,0,0,NA,NA,-9.728908915
,ROU58,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/15/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,48,67.5,3,NA,0,0,NA,NA,-4.232046944
,ROU59,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/15/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,40,70.5,5,NA,0,0,NA,NA,-15.81121166
,ROU63,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/15/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,64,70.5,7,NA,0,5,NA,NA,0.742584419
,ROU62,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/15/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,50,72.8,10,NA,0,0,NA,NA,-8.610007586
,ROU60,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/15/14,NA,NA,Rousettus madagascariensis,NA,male,A,no,NA,NA,NA,65,71.9,7,NA,0,2,NA,NA,-0.549932485
,ROU61,Ankarana_Canyon_Rmad,-12.9435,49.0555,"CB, CR, MR",14,10/15/14,NA,NA,Rousettus madagascariensis,NA,female,NL,no,NA,NA,NA,40,65.6,2,NA,0,0,NA,NA,-10.00776962
293,AND31,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/16/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,260,130,1,NA,0,2,NA,NA,-63.05508469
732,AND30,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/16/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,325,134.2,2,NA,0,0,NA,NA,-10.3963259
279,AND33,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/17/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,320,125.2,3,NA,0,0,NA,NA,10.96189996
281,AND32,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/17/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,330,129.5,2,NA,0,0,NA,NA,8.409405318
295,AND35,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/18/14,NA,NA,Eidolon dupreanum,yes,male,A,no,NA,NA,NA,330,129.3,5,NA,0,12,NA,NA,8.994918119
790,AND34,Ankarana_Canyon_Edup,-12.9435,49.0555,"CB, CR, MR",14,10/18/14,NA,NA,Eidolon dupreanum,NA,male,A,no,NA,NA,NA,340,134.6,9,NA,0,35,NA,NA,3.424672322
